Time, Total Creatures, Predators, Prey, Trees, Speed, Look Radius, Gestation, Max Offspring, Storage, Reproductive Urge, Eye Color
253.0907,232,0,232,858,3.366049,7.695336,1.953834,0.9810296,49.87787,1.00314,1
253.922,232,0,232,855,3.366049,7.695336,1.953834,0.9810296,49.87787,1.00314,1
254.8773,233,0,233,855,3.362331,7.687685,1.955323,0.9817874,49.79776,1.002048,1
255.6154,233,0,233,853,3.362331,7.687685,1.955323,0.9817874,49.79776,1.002048,1
256.3387,233,0,233,851,3.362331,7.687685,1.955323,0.9817874,49.79776,1.002048,1
257.0104,233,0,233,850,3.362331,7.687685,1.955323,0.9817874,49.79776,1.002048,1
257.8002,234,0,234,851,3.360901,7.690119,1.957928,0.9799153,49.78259,1.002909,1
258.735,236,0,236,849,3.368331,7.721723,1.952191,0.9801187,49.62844,1.000644,1
259.7345,238,0,238,850,3.372215,7.741942,1.952533,0.9782751,49.66957,0.9986334,1
260.6327,239,0,239,849,3.369893,7.737538,1.954912,0.9793093,49.60508,0.998575,1
261.5191,239,0,239,848,3.369893,7.737538,1.954912,0.9793093,49.60508,0.998575,1
262.7824,241,0,241,845,3.371813,7.725039,1.960669,0.9793215,49.47352,1.000602,1
263.9319,243,0,243,845,3.376613,7.742045,1.960566,0.9763733,49.55416,0.9969268,1
264.744,243,0,243,844,3.376613,7.742045,1.960566,0.9763733,49.55416,0.9969268,1
265.6327,244,0,244,839,3.37155,7.731169,1.958064,0.9759225,49.65353,0.9980581,1
266.3941,244,0,244,837,3.37155,7.731169,1.958064,0.9759225,49.65353,0.9980581,1
267.2426,245,0,245,837,3.37119,7.725892,1.958816,0.9764511,49.70046,0.9965708,1
267.9889,245,0,245,836,3.37119,7.725892,1.958816,0.9764511,49.70046,0.9965708,1
268.8196,246,0,246,836,3.370833,7.73168,1.95918,0.9745143,49.65715,0.9962099,1
269.7335,246,0,246,835,3.370833,7.73168,1.95918,0.9745143,49.65715,0.9962099,1
270.6157,246,0,246,831,3.370833,7.73168,1.95918,0.9745143,49.65715,0.9962099,1
271.4428,246,0,246,830,3.370833,7.73168,1.95918,0.9745143,49.65715,0.9962099,1
272.2361,246,0,246,830,3.370833,7.73168,1.95918,0.9745143,49.65715,0.9962099,1
273.2165,247,0,247,828,3.368294,7.717218,1.959305,0.9708834,49.69554,0.9948526,1
273.992,247,0,247,828,3.368294,7.717218,1.959305,0.9708834,49.69554,0.9948526,1
274.7146,247,0,247,828,3.368294,7.717218,1.959305,0.9708834,49.69554,0.9948526,1
275.6928,249,0,249,826,3.363347,7.714488,1.95856,0.9716171,49.5778,0.995832,1
276.4132,249,0,249,824,3.363347,7.714488,1.95856,0.9716171,49.5778,0.995832,1
277.3263,251,0,251,823,3.35737,7.716387,1.957282,0.9708472,49.54309,0.9941713,1
278.3411,252,0,252,822,3.355719,7.715639,1.958662,0.9714106,49.46905,0.9970809,1
279.4283,253,0,253,821,3.349268,7.725564,1.955591,0.9701564,49.47094,0.9973108,1
280.3941,253,0,253,821,3.349268,7.725564,1.955591,0.9701564,49.47094,0.9973108,1
281.4951,255,0,255,820,3.356027,7.769545,1.957698,0.9697168,49.26207,0.9971083,1
282.4789,256,0,256,820,3.359754,7.775312,1.956298,0.9697192,49.20379,0.9971813,1
283.4688,257,0,257,818,3.359695,7.774397,1.954505,0.9700353,49.26511,0.9964638,1
284.4073,258,0,258,817,3.357301,7.78183,1.952193,0.9698969,49.36623,0.9965347,1
285.3409,258,0,258,817,3.357301,7.78183,1.952193,0.9698969,49.36623,0.9965347,1
286.1531,258,0,258,816,3.357301,7.78183,1.952193,0.9698969,49.36623,0.9965347,1
287.3364,260,0,260,816,3.353269,7.799196,1.949813,0.9690947,49.3952,0.9991048,1
288.3775,261,0,261,816,3.350533,7.793277,1.953832,0.9676356,49.54969,0.9987963,1
289.39,262,0,262,814,3.349841,7.788709,1.955063,0.9673669,49.66456,0.9988208,1
290.3167,263,0,263,812,3.348895,7.784657,1.957678,0.9655898,49.7284,1.00051,1
291.1194,263,0,263,810,3.348895,7.784657,1.957678,0.9655898,49.7284,1.00051,1
291.8825,263,0,263,809,3.348895,7.784657,1.957678,0.9655898,49.7284,1.00051,1
292.8083,264,0,264,808,3.352535,7.796098,1.956852,0.9638262,49.63222,0.9993739,1
294.1032,267,0,267,806,3.357416,7.798024,1.94867,0.9612752,49.67944,0.994601,1
295.1779,268,0,268,806,3.36097,7.808262,1.948281,0.9596562,49.66023,0.9943456,1
296.5424,271,0,271,804,3.347422,7.820853,1.950546,0.9595817,49.52431,0.9928854,1
297.6841,271,0,271,802,3.347422,7.820853,1.950546,0.9595817,49.52431,0.9928854,1
299.0081,274,0,274,803,3.338255,7.834212,1.946582,0.9584462,49.40983,0.9915611,1
300.08,274,0,274,803,3.338255,7.834212,1.946582,0.9584462,49.40983,0.9915611,1
301.058,275,0,275,801,3.343879,7.841745,1.944201,0.9572621,49.39851,0.9938688,1
302.2278,278,0,278,802,3.34145,7.814743,1.945466,0.9560193,49.31571,0.9945505,1
303.1021,278,0,278,799,3.34145,7.814743,1.945466,0.9560193,49.31571,0.9945505,1
304.2002,279,0,279,798,3.339531,7.813357,1.942618,0.957073,49.38202,0.9947426,1
305.2435,279,0,279,798,3.340121,7.825794,1.939302,0.9550499,49.4048,0.9933913,1
306.1934,278,0,278,798,3.339776,7.827194,1.937546,0.9539889,49.43083,0.9921988,1
307.0742,278,0,278,797,3.339776,7.827194,1.937546,0.9539889,49.43083,0.9921988,1
308.0521,280,0,280,793,3.334421,7.827378,1.938899,0.9518797,49.59593,0.9926303,1
308.8319,279,0,279,792,3.339867,7.827764,1.935696,0.9534742,49.67575,0.994313,1
309.5615,279,0,279,791,3.339867,7.827764,1.935696,0.9534742,49.67575,0.994313,1
310.3127,279,0,279,789,3.339867,7.827764,1.935696,0.9534742,49.67575,0.994313,1
311.1205,280,0,280,789,3.339718,7.835497,1.933403,0.9530932,49.71759,0.994004,1
312.2393,282,0,282,788,3.337075,7.82237,1.935461,0.9504215,49.62937,0.9926351,1
313.4879,285,0,285,786,3.329358,7.828377,1.933863,0.9492425,49.53145,0.9900314,1
314.587,286,0,286,784,3.328507,7.816704,1.935172,0.9502941,49.54893,0.991702,1
315.4348,286,0,286,784,3.328507,7.816704,1.935172,0.9502941,49.54893,0.991702,1
316.3588,287,0,287,783,3.328605,7.828714,1.937195,0.9499284,49.70236,0.9937987,1
317.2795,288,0,288,781,3.329992,7.830509,1.932191,0.9483662,49.64952,0.9981815,1
318.0465,288,0,288,783,3.329992,7.830509,1.932191,0.9483662,49.64952,0.9981815,1
319.1635,291,0,291,780,3.323646,7.838092,1.937554,0.9504468,49.58939,0.9996642,1
320.1604,292,0,292,782,3.325752,7.845345,1.937228,0.9502325,49.61062,0.9997703,1
321.0244,292,0,292,784,3.325752,7.845345,1.937228,0.9502325,49.61062,0.9997703,1
321.8959,292,0,292,782,3.325752,7.845345,1.937228,0.9502325,49.61062,0.9997703,1
323.0484,294,0,294,782,3.323421,7.854431,1.935379,0.9492759,49.68971,0.9997773,1
324.0374,295,0,295,782,3.32145,7.845854,1.934154,0.9493019,49.813,1.003546,1
324.9466,295,0,295,780,3.32145,7.845854,1.934154,0.9493019,49.813,1.003546,1
326.4365,298,0,298,780,3.328491,7.822441,1.936653,0.9469828,49.74965,1.004627,1
327.4212,298,0,298,778,3.328491,7.822441,1.936653,0.9469828,49.74965,1.004627,1
328.3266,298,0,298,776,3.328491,7.822441,1.936653,0.9469828,49.74965,1.004627,1
329.476,299,0,299,776,3.331392,7.818355,1.941378,0.9456781,49.84069,1.002949,1
330.5743,299,0,299,776,3.331392,7.818355,1.941378,0.9456781,49.84069,1.002949,1
331.9868,301,0,301,776,3.333965,7.809549,1.939904,0.9443159,49.84829,1.004517,1
333.7699,305,0,305,776,3.318437,7.772989,1.939427,0.9433624,49.92511,1.006182,1
335.0069,307,0,307,776,3.311019,7.769302,1.941122,0.9412214,49.92716,1.008803,1
336.2341,307,0,307,773,3.314432,7.782236,1.937609,0.9405267,50.00073,1.00756,1
337.4639,308,0,308,772,3.315981,7.767743,1.942221,0.9415315,49.93528,1.008253,1
338.6078,309,0,309,771,3.313956,7.756072,1.939853,0.9404194,49.95548,1.006936,1
339.6313,309,0,309,771,3.313956,7.756072,1.939853,0.9404194,49.95548,1.006936,1
340.8626,312,0,312,771,3.304623,7.75708,1.945296,0.9409923,49.79807,1.006139,1
341.9403,313,0,313,769,3.305707,7.747962,1.9473,0.9395836,49.86539,1.006586,1
343.0836,315,0,315,768,3.305098,7.764751,1.946777,0.9405932,49.94484,1.01118,1
344.1465,316,0,316,768,3.306173,7.759634,1.948141,0.9401181,49.93903,1.011809,1
345.2038,316,0,316,770,3.306173,7.759634,1.948141,0.9401181,49.93903,1.011809,1
346.5251,317,0,317,770,3.30204,7.767758,1.950814,0.9410959,49.88493,1.010292,1
348.121,318,0,318,771,3.301127,7.764462,1.953996,0.940932,49.78906,1.010347,1
349.7479,321,0,321,771,3.295516,7.77785,1.955326,0.9403401,49.96542,1.011425,1
351.1793,324,0,324,769,3.296326,7.750879,1.94833,0.9383824,49.96336,1.01195,1
352.1348,324,0,324,768,3.296326,7.750879,1.94833,0.9383824,49.96336,1.01195,1
353.2289,326,0,326,762,3.288341,7.759448,1.953002,0.9378325,49.91514,1.009908,1
354.3651,326,0,326,761,3.285933,7.734239,1.953152,0.9399652,49.76493,1.011837,1
355.6332,327,0,327,760,3.288716,7.744157,1.953605,0.9391037,49.70853,1.011284,1
357.4831,331,0,331,757,3.291431,7.761407,1.955807,0.9355152,49.59356,1.011931,1
358.5328,330,0,330,756,3.290521,7.760684,1.955673,0.9353197,49.59536,1.011967,1
359.4572,329,0,329,756,3.289605,7.759957,1.955539,0.9351231,49.59717,1.012004,1
360.363,328,0,328,754,3.286494,7.7467,1.954035,0.9341633,49.69484,1.012963,1
361.5473,329,0,329,752,3.287439,7.738062,1.954154,0.9328437,49.67539,1.012581,1
362.8971,331,0,331,750,3.284973,7.748816,1.953568,0.9313782,49.76862,1.016053,1
364.3979,333,0,333,749,3.284614,7.743292,1.954386,0.932214,49.89836,1.016551,1
365.5293,333,0,333,745,3.284614,7.743292,1.954386,0.932214,49.89836,1.016551,1
366.9089,335,0,335,745,3.285212,7.76971,1.953022,0.9310849,49.90977,1.022185,1
368.1574,337,0,337,744,3.278173,7.759912,1.952399,0.9313937,49.9977,1.021043,1
369.1711,337,0,337,743,3.278173,7.759912,1.952399,0.9313937,49.9977,1.021043,1
370.2911,338,0,338,740,3.277189,7.763122,1.956654,0.9323364,50.04401,1.021507,1
371.3463,338,0,338,737,3.277189,7.763122,1.956654,0.9323364,50.04401,1.021507,1
372.6747,340,0,340,736,3.270807,7.75657,1.95527,0.9325324,50.16172,1.024008,1
374.3353,344,0,344,736,3.273157,7.744127,1.953978,0.9304918,50.13481,1.026914,1
375.5682,345,0,345,735,3.272287,7.736917,1.956858,0.9314179,50.17323,1.025375,1
376.701,345,0,345,734,3.272287,7.736917,1.956858,0.9314179,50.17323,1.025375,1
377.835,346,0,346,731,3.269678,7.738135,1.955757,0.9316636,50.2361,1.024706,1
378.9281,347,0,347,731,3.269107,7.749883,1.958766,0.9316199,50.25217,1.025448,1
380.4691,350,0,350,729,3.262723,7.740062,1.960563,0.9315091,50.25187,1.028666,1
382.0194,351,0,351,726,3.256368,7.721388,1.962095,0.9295174,50.28669,1.027211,1
383.1129,351,0,351,725,3.256368,7.721388,1.962095,0.9295174,50.28669,1.027211,1
384.2679,352,0,352,723,3.258928,7.709523,1.962559,0.9304279,50.2167,1.028736,1
385.5352,354,0,354,719,3.264189,7.711014,1.96339,0.9291146,50.2661,1.028827,1
387.0087,354,0,354,718,3.256778,7.729089,1.962522,0.9314589,50.32252,1.027712,1
388.4289,355,0,355,718,3.254278,7.71312,1.962999,0.9313234,50.27649,1.027344,1
389.4803,355,0,355,718,3.254278,7.71312,1.962999,0.9313234,50.27649,1.027344,1
391.0698,359,0,359,716,3.259063,7.72186,1.962547,0.9315445,50.32625,1.026249,1
392.6528,360,0,360,714,3.258119,7.714511,1.962286,0.9309425,50.3158,1.027133,1
393.9507,359,0,359,712,3.261092,7.717971,1.963013,0.9299484,50.29644,1.026759,1
395.1527,360,0,360,708,3.261695,7.720273,1.962363,0.9299616,50.29716,1.027092,1
396.2264,360,0,360,708,3.261695,7.720273,1.962363,0.9299616,50.29716,1.027092,1
397.3351,359,0,359,707,3.264677,7.725069,1.960947,0.9290702,50.28662,1.026704,1
398.9831,361,0,361,707,3.259833,7.720118,1.959902,0.9281814,50.42204,1.026906,1
400.2701,362,0,362,705,3.260703,7.708351,1.963733,0.9275828,50.42328,1.026047,1
401.3471,362,0,362,704,3.260703,7.708351,1.963733,0.9275828,50.42328,1.026047,1
402.3431,360,0,360,703,3.262337,7.698634,1.960654,0.9274597,50.49535,1.025985,1
403.4128,360,0,360,702,3.259677,7.686609,1.961779,0.9292314,50.55197,1.026094,1
405.2627,366,0,366,703,3.252706,7.668892,1.95693,0.9248331,50.37599,1.030755,1
406.9685,369,0,369,704,3.251546,7.670958,1.958614,0.9248698,50.32761,1.028834,1
408.1552,369,0,369,705,3.250565,7.669203,1.957336,0.9239846,50.2867,1.032466,1
409.3539,369,0,369,704,3.245161,7.665834,1.956998,0.9232411,50.29097,1.031934,1
410.6987,371,0,371,703,3.240638,7.648979,1.954041,0.9222603,50.34026,1.031072,1
411.8798,372,0,372,702,3.24043,7.658336,1.951876,0.9219339,50.33045,1.030189,1
413.3847,374,0,374,703,3.238154,7.66767,1.955452,0.9206892,50.35611,1.034441,1
414.5557,374,0,374,703,3.238154,7.66767,1.955452,0.9206892,50.35611,1.034441,1
415.9588,375,0,375,701,3.244146,7.673543,1.954787,0.9201631,50.34433,1.035087,1
417.5232,378,0,378,698,3.2356,7.680627,1.959107,0.9189175,50.29095,1.032319,1
418.9618,381,0,381,697,3.234516,7.681622,1.958496,0.9180235,50.29759,1.030151,1
419.972,381,0,381,696,3.234516,7.681622,1.958496,0.9180235,50.29759,1.030151,1
421.5432,384,0,384,696,3.231689,7.681018,1.958715,0.9182253,50.18332,1.030606,1
422.805,384,0,384,694,3.231689,7.681018,1.958715,0.9182253,50.18332,1.030606,1
424.5196,387,0,387,694,3.235617,7.694228,1.952684,0.9161236,50.03069,1.029067,1
425.832,388,0,388,693,3.233139,7.685846,1.955433,0.9157063,49.9953,1.029768,1
426.9258,388,0,388,690,3.233139,7.685846,1.955433,0.9157063,49.9953,1.029768,1
428.0392,389,0,389,690,3.233264,7.687923,1.953823,0.9163502,49.95654,1.029714,1
429.0841,389,0,389,689,3.233264,7.687923,1.953823,0.9163502,49.95654,1.029714,1
430.7355,391,0,391,688,3.230514,7.68168,1.951151,0.9154545,49.97706,1.027622,1
432.5451,395,0,395,687,3.225669,7.700883,1.951597,0.9139533,49.98181,1.025549,1
433.8668,395,0,395,684,3.224762,7.703866,1.953891,0.9134138,49.92106,1.025861,1
434.8966,395,0,395,679,3.224762,7.703866,1.953891,0.9134138,49.92106,1.025861,1
436.1705,397,0,397,677,3.225193,7.702125,1.954951,0.9135137,49.91888,1.025266,1
437.2403,397,0,397,677,3.225193,7.702125,1.954951,0.9135137,49.91888,1.025266,1
438.9584,400,0,400,672,3.219112,7.711197,1.954013,0.9129733,49.84047,1.026731,1
440.8084,403,0,403,672,3.220462,7.701524,1.952365,0.9143424,49.75021,1.028039,1
442.4817,406,0,406,673,3.213017,7.708,1.952823,0.9122812,49.79464,1.026873,1
444.3316,410,0,410,669,3.222691,7.709965,1.954794,0.9118757,49.87228,1.030505,1
446.0093,411,0,411,667,3.216913,7.699974,1.955247,0.9109627,49.87641,1.031156,1
447.8593,415,0,415,665,3.210247,7.712994,1.961245,0.9109255,49.92935,1.028807,1
449.3364,417,0,417,663,3.208118,7.70944,1.963101,0.9110041,49.88189,1.028638,1
450.5963,418,0,418,660,3.21096,7.711759,1.962752,0.9104939,49.91566,1.028795,1
452.1721,421,0,421,657,3.21404,7.698679,1.96365,0.9102052,49.84576,1.026954,1
453.2504,421,0,421,656,3.21404,7.698679,1.96365,0.9102052,49.84576,1.026954,1
454.615,422,0,422,655,3.212662,7.706253,1.963472,0.9097393,49.86435,1.026536,1
455.9354,423,0,423,652,3.21263,7.694791,1.963936,0.9103634,49.84509,1.028085,1
457.5605,426,0,426,648,3.214155,7.703049,1.964928,0.9107376,50.00384,1.02803,1
458.6382,426,0,426,646,3.214155,7.703049,1.964928,0.9107376,50.00384,1.02803,1
460.02,428,0,428,644,3.210392,7.707271,1.965623,0.9099788,50.06431,1.02793,1
461.5926,429,0,429,643,3.212866,7.703996,1.964353,0.9095065,50.09598,1.029629,1
463.1116,430,0,430,638,3.213067,7.706541,1.964816,0.9098533,50.1348,1.030689,1
464.7036,431,0,431,636,3.21212,7.698812,1.966537,0.9105729,50.09818,1.030855,1
466.5446,433,0,433,632,3.214208,7.710839,1.966901,0.9105595,50.06632,1.029459,1
468.1997,434,0,434,630,3.216851,7.704814,1.965011,0.909851,50.02895,1.029769,1
470.0081,437,0,437,624,3.2193,7.739605,1.968203,0.9109662,49.96718,1.027292,1
471.72,439,0,439,619,3.217134,7.730054,1.971092,0.9103662,49.9684,1.02726,1
473.57,444,0,444,618,3.215167,7.751944,1.969608,0.9099218,49.99193,1.028111,1
475.1227,446,0,446,613,3.216412,7.756611,1.97455,0.9103491,50.01143,1.027479,1
476.5189,448,0,448,608,3.213448,7.778381,1.970888,0.908892,49.95776,1.028369,1
477.6467,448,0,448,607,3.213448,7.778381,1.970888,0.908892,49.95776,1.028369,1
479.3489,450,0,450,603,3.208915,7.777099,1.969554,0.9084349,49.91718,1.029824,1
480.6203,450,0,450,599,3.208915,7.777099,1.969554,0.9084349,49.91718,1.029824,1
481.9681,450,0,450,598,3.207346,7.778687,1.970471,0.908802,49.91724,1.031762,1
483.2298,451,0,451,591,3.208544,7.778034,1.971316,0.909496,49.91271,1.032902,1
484.5067,451,0,451,589,3.207314,7.765568,1.971887,0.9092866,49.87617,1.030902,1
485.7527,451,0,451,588,3.20969,7.767133,1.969097,0.90969,49.80049,1.032408,1
487.6026,455,0,455,584,3.210004,7.774,1.971238,0.9104106,49.7173,1.032487,1
489.4525,459,0,459,582,3.197544,7.778252,1.972752,0.9110307,49.69628,1.033427,1
491.0525,461,0,461,579,3.194461,7.772835,1.972769,0.9112141,49.71812,1.034088,1
492.4486,462,0,462,578,3.196046,7.773696,1.970341,0.9119473,49.68797,1.03403,1
494.2791,465,0,465,579,3.194582,7.77137,1.967848,0.9121339,49.71961,1.033728,1
495.9575,466,0,466,579,3.198104,7.764372,1.968433,0.9117782,49.65513,1.033515,1
497.3326,465,0,465,577,3.199894,7.769994,1.966544,0.9123862,49.60606,1.033304,1
498.5433,465,0,465,575,3.199894,7.769994,1.966544,0.9123862,49.60606,1.033304,1
500.2617,468,0,468,572,3.199067,7.773316,1.96494,0.912051,49.58259,1.034752,1
502.1117,476,0,476,571,3.201487,7.807626,1.963786,0.9095259,49.68081,1.039763,1
503.9616,479,0,479,570,3.200487,7.811454,1.963172,0.9079586,49.58339,1.03968,1
505.7306,481,0,481,568,3.197043,7.821211,1.968211,0.9082216,49.57867,1.041268,1
507.5806,481,0,481,564,3.192747,7.823914,1.964313,0.9090797,49.73486,1.040891,1
509.373,482,0,482,560,3.19324,7.827746,1.966562,0.9085268,49.67949,1.040122,1
511.1614,482,0,482,561,3.196535,7.831188,1.967208,0.9092612,49.63319,1.040222,1
512.8483,481,0,481,560,3.200279,7.834755,1.968752,0.9087818,49.7028,1.037021,1
514.2433,481,0,481,555,3.200611,7.834098,1.968273,0.9084843,49.64546,1.036657,1
515.5751,481,0,481,549,3.201476,7.834565,1.966372,0.9089601,49.61152,1.037364,1
517.425,483,0,483,546,3.197262,7.832305,1.964006,0.9101249,49.62305,1.037436,1
519.2272,485,0,485,544,3.201373,7.824566,1.965746,0.9096267,49.59273,1.036128,1
521.0742,487,0,487,541,3.203753,7.821987,1.962789,0.909133,49.61057,1.035618,1
522.6158,487,0,487,538,3.20245,7.827359,1.962121,0.9089591,49.58837,1.036321,1
524.4658,490,0,490,532,3.199331,7.815907,1.96518,0.9075042,49.5556,1.037489,1
526.1607,490,0,490,530,3.198836,7.817698,1.965507,0.9076325,49.5648,1.035395,1
527.631,490,0,490,528,3.198836,7.817698,1.965507,0.9076325,49.5648,1.035395,1
529.4061,490,0,490,528,3.196093,7.802979,1.965422,0.9070999,49.56324,1.033594,1
530.7149,488,0,488,525,3.194514,7.796267,1.969049,0.9067676,49.66128,1.032789,1
532.3301,489,0,489,522,3.194732,7.791852,1.968194,0.9062508,49.7279,1.03178,1
534.1801,491,0,491,517,3.202034,7.819113,1.967957,0.9058678,49.72842,1.027574,1
536.03,493,0,493,515,3.201043,7.817201,1.971333,0.9072639,49.78894,1.026737,1
537.8799,494,0,494,513,3.199564,7.798514,1.972764,0.9080095,49.94341,1.02517,1
539.7299,497,0,497,507,3.196915,7.802747,1.973241,0.9084538,49.98346,1.025443,1
541.4803,499,0,499,504,3.193523,7.799486,1.978104,0.9083198,50.04971,1.023848,1
542.9464,496,0,496,499,3.189902,7.805433,1.978551,0.90631,50.0891,1.022542,1
544.7963,498,0,498,497,3.191783,7.813868,1.977046,0.9070604,50.13085,1.023621,1
546.6463,502,0,502,497,3.186868,7.823575,1.976659,0.9055572,50.20948,1.02228,1
548.0941,499,0,499,491,3.18953,7.799705,1.975986,0.9067674,50.31128,1.020387,1
549.944,502,0,502,491,3.187969,7.791688,1.972899,0.9069875,50.34788,1.020716,1
551.7939,506,0,506,488,3.188259,7.80058,1.972642,0.9062619,50.35338,1.021516,1
553.6439,508,0,508,488,3.194278,7.790344,1.971128,0.9052191,50.36072,1.022687,1
555.4938,508,0,508,485,3.190963,7.790536,1.970413,0.9053161,50.34956,1.022516,1
556.9839,508,0,508,483,3.191795,7.78687,1.967827,0.9044003,50.35024,1.023407,1
558.6978,509,0,509,480,3.191589,7.790314,1.966324,0.9048123,50.31813,1.022343,1
560.3491,510,0,510,476,3.191573,7.802807,1.964258,0.9058126,50.40763,1.023232,1
562.199,514,0,514,473,3.198301,7.809739,1.961159,0.9053431,50.25158,1.024798,1
563.4222,513,0,513,469,3.19949,7.80068,1.962156,0.906005,50.29899,1.022835,1
564.7122,512,0,512,466,3.20028,7.7976,1.961215,0.9046353,50.36706,1.023018,1
566.1825,513,0,513,463,3.199676,7.795369,1.960929,0.9053085,50.40591,1.021927,1
567.9988,514,0,514,454,3.197301,7.795013,1.962357,0.9050902,50.39673,1.019706,1
569.8488,515,0,515,451,3.202723,7.788137,1.961991,0.9042198,50.41819,1.02093,1
571.6987,518,0,518,447,3.205809,7.787436,1.957149,0.9046311,50.44937,1.022637,1
573.5486,520,0,520,441,3.206184,7.785857,1.956432,0.9056997,50.39684,1.023591,1
575.3986,520,0,520,438,3.208472,7.789812,1.955017,0.9053179,50.502,1.021463,1
577.1041,521,0,521,433,3.208247,7.792397,1.955316,0.9049646,50.50572,1.022573,1
578.954,522,0,522,425,3.205416,7.796116,1.957817,0.9041622,50.56206,1.022179,1
580.804,523,0,523,424,3.206213,7.803584,1.957647,0.9037393,50.64297,1.021916,1
582.6539,528,0,528,420,3.201461,7.79714,1.955352,0.9028185,50.60155,1.020926,1
584.5038,530,0,530,421,3.201664,7.805327,1.954804,0.9020038,50.59192,1.020898,1
586.3538,532,0,532,419,3.202494,7.800606,1.954795,0.9001691,50.69588,1.018565,1
588.2037,532,0,532,417,3.201231,7.78341,1.953026,0.9007939,50.73664,1.018922,1
589.9395,533,0,533,417,3.201387,7.786845,1.952312,0.9008743,50.71566,1.020132,1
591.6343,532,0,532,415,3.203385,7.773026,1.952288,0.8998226,50.73379,1.020228,1
593.2045,532,0,532,415,3.202438,7.765928,1.95347,0.9002925,50.74395,1.020026,1
595.0544,533,0,533,412,3.20343,7.75946,1.948863,0.9004036,50.7073,1.019765,1
596.8667,532,0,532,414,3.200368,7.755372,1.951646,0.9008884,50.72157,1.020093,1
598.7167,532,0,532,411,3.199523,7.755667,1.952003,0.9002032,50.80224,1.019452,1
600.4496,530,0,530,407,3.196249,7.763703,1.951042,0.9005992,50.94369,1.017811,1
602.2996,532,0,532,404,3.197335,7.772558,1.952211,0.9005538,50.94202,1.017839,1
604.1495,532,0,532,397,3.193077,7.77467,1.956639,0.9003815,51.02009,1.016894,1
605.9995,533,0,533,389,3.198364,7.768572,1.958278,0.8993458,51.06077,1.016785,1
607.8494,536,0,536,388,3.196858,7.768335,1.955924,0.9005184,51.04596,1.015371,1
609.5552,537,0,537,387,3.194092,7.765153,1.958185,0.9003217,50.93956,1.013977,1
611.0278,536,0,536,383,3.194156,7.754059,1.959286,0.9000317,50.92165,1.011626,1
612.5685,536,0,536,378,3.193326,7.743078,1.955676,0.899659,51.04198,1.011701,1
614.3918,537,0,537,374,3.195228,7.751839,1.955695,0.8997692,51.06167,1.01443,1
616.2418,540,0,540,368,3.192023,7.741569,1.955814,0.8992168,51.09466,1.016874,1
618.0917,543,0,543,362,3.180909,7.73479,1.956628,0.8991359,51.21299,1.014278,1
619.9417,545,0,545,354,3.183199,7.716132,1.95777,0.900272,51.36545,1.010654,1
621.521,544,0,544,349,3.182343,7.713766,1.958108,0.8997194,51.37393,1.010822,1
622.939,543,0,543,347,3.18081,7.715188,1.958399,0.8991579,51.40855,1.010405,1
624.5532,544,0,544,342,3.180504,7.717079,1.956781,0.8995324,51.42207,1.010368,1
626.2003,546,0,546,340,3.182429,7.713331,1.954296,0.8982852,51.37073,1.009691,1
628.0502,547,0,547,334,3.180653,7.706291,1.952497,0.8988184,51.34632,1.00888,1
629.9001,552,0,552,328,3.181991,7.694653,1.958246,0.8977181,51.32513,1.010165,1
631.4163,551,0,551,326,3.181888,7.678686,1.959192,0.89835,51.42704,1.009004,1
632.9073,551,0,551,322,3.177777,7.680686,1.959628,0.8988137,51.54527,1.00857,1
634.323,551,0,551,318,3.180205,7.684892,1.958771,0.8977969,51.62109,1.0087,1
636.1459,551,0,551,315,3.186266,7.676659,1.962883,0.8984542,51.58536,1.008559,1
637.9959,553,0,553,312,3.182721,7.682767,1.959603,0.8983267,51.5882,1.009399,1
639.8458,556,0,556,309,3.185996,7.679749,1.958252,0.8977444,51.52721,1.011887,1
641.5311,556,0,556,305,3.183767,7.689312,1.959243,0.8980719,51.49236,1.009865,1
642.9673,555,0,555,300,3.181738,7.683602,1.958393,0.8978299,51.52718,1.010422,1
644.3257,554,0,554,294,3.18171,7.690534,1.95642,0.8977893,51.55602,1.00981,1
646.1332,554,0,554,286,3.180701,7.712762,1.959242,0.8964891,51.53318,1.009556,1
647.9831,556,0,556,284,3.182506,7.719321,1.961626,0.8973463,51.34829,1.008258,1
649.8331,557,0,557,279,3.179906,7.713788,1.961288,0.8966624,51.40808,1.007785,1
651.683,559,0,559,271,3.176235,7.732129,1.963146,0.8959419,51.47229,1.006528,1
653.4913,558,0,558,270,3.181876,7.735098,1.958667,0.8950511,51.47726,1.007469,1
655.3413,560,0,560,267,3.177467,7.735831,1.955841,0.8954384,51.46437,1.008481,1
657.1905,562,0,562,263,3.179889,7.729461,1.952668,0.8955692,51.46817,1.008851,1
659.0405,561,0,561,264,3.176916,7.742609,1.958256,0.8946047,51.5003,1.009081,1
660.7305,562,0,562,264,3.178904,7.741453,1.958441,0.895066,51.46467,1.008246,1
662.5804,563,0,563,263,3.189458,7.741751,1.956892,0.8945479,51.37128,1.008761,1
664.4304,563,0,563,264,3.19229,7.734897,1.957291,0.8958328,51.45231,1.01037,1
666.2803,563,0,563,256,3.190389,7.740653,1.954569,0.8956808,51.45367,1.008255,1
668.0134,562,0,562,252,3.188431,7.748865,1.954303,0.8941607,51.48833,1.008836,1
